ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Wayampi-186_speak-1,,Wayampi,186_speak,j e ʔ ẽ,j e ʔ ẽ,j e ʔ ẽ,,grenand1989dictionnaire,,,,
Wayampi-187_spider-1,,Wayampi,187_spider,j a n u,j a n u,j a n u,,grenand1989dictionnaire,,,,
Wayampi-188_star-1,,Wayampi,188_star,j a ɨ t a t a,j a ɨ t a t a,j a ɨ t a t a,,grenand1989dictionnaire,,,,
Wayampi-189_stingray-1,,Wayampi,189_stingray,j a w e w ɨi,j a w e w ɨi,j a w e w ɨi,,grenand1989dictionnaire,,,,
Wayampi-190_stomach-1,,Wayampi,190_stomach,k a l ã t ã ʔ ã,k a l ã t ã ʔ ã,k a l ã t ã ʔ ã,,grenand1989dictionnaire,,,,
Wayampi-191_stone-1,,Wayampi,191_stone,t a k u l u,t a k u l u,t a k u l u,,grenand1989dictionnaire,,,,
Wayampi-192_strong-1,,Wayampi,192_strong,k a s i,k a s i,k a s i,,grenand1989dictionnaire,,,,
Wayampi-193_suck-1,,Wayampi,193_suck,m o s u s u,m o s u s u,m o s u s u,,grenand1989dictionnaire,,,,
Wayampi-194_sun-1,,Wayampi,194_sun,kʷ a r aɨ,kʷ a r aɨ,kʷ a r aɨ,,grenand1989dictionnaire,,,,
Wayampi-195_sweep-1,,Wayampi,195_sweep,t ɨ w ej,t ɨ w ej,t ɨ w ei̯,,grenand1989dictionnaire,,,,
Wayampi-196_sweet-1,,Wayampi,196_sweet,ẽ ʔ ẽ,ẽ ʔ ẽ,ẽ ʔ ẽ,,grenand1989dictionnaire,,,,
Wayampi-197_sweetpotato-1,,Wayampi,197_sweetpotato,j e t ɨ p e,j e t ɨ p e,j e t ɨ p e,,grenand1989dictionnaire,,,,
Wayampi-198_swimm-1,,Wayampi,198_swimm,ɨ a,ɨ a,ɨ a,,grenand1989dictionnaire,,,,
Wayampi-199_tail-1,,Wayampi,199_tail,u w a j,u w a j,u w a j,,grenand1989dictionnaire,,,,
Wayampi-200_tapir-1,,Wayampi,200_tapir,t a p i ʔ i,t a p i ʔ i,t a p i ʔ i,,grenand1989dictionnaire,,,,
Wayampi-201_teach-1,,Wayampi,201_teach,m o e,m o e,m o e,,grenand1989dictionnaire,,,,
Wayampi-203_terminatefinish-1,,Wayampi,203_terminatefinish,p a,p a,p a,,grenand1989dictionnaire,,,,
Wayampi-204_termite-1,,Wayampi,204_termite,k u p ĩ ʔ ĩ,k u p ĩ ʔ ĩ,k u p ĩ ʔ ĩ,,grenand1989dictionnaire,,,,
Wayampi-205_testicles-1,,Wayampi,205_testicles,a p i ʔ a,a p i ʔ a,a p i ʔ a,,grenand1989dictionnaire,,,,
Wayampi-206_thick-1,,Wayampi,206_thick,a n ã,a n ã,a n ã,,grenand1989dictionnaire,,,,
Wayampi-207_thing-1,,Wayampi,207_thing,m a m a ʔ e,m a m a ʔ e,m a m a ʔ e,,grenand1989dictionnaire,,,,
Wayampi-208_three-1,,Wayampi,208_three,m a a p ɨ,m a a p ɨ,m a a p ɨ,,grenand1989dictionnaire,,,,
Wayampi-209_thorn-1,,Wayampi,209_thorn,j ũ,j ũ,j ũ,,grenand1989dictionnaire,,,,
Wayampi-210_thunder-1,,Wayampi,210_thunder,t o p ã,t o p ã,t o p ã,,grenand1989dictionnaire,,,,
Wayampi-211_throat-1,,Wayampi,211_throat,k u l u k a ʔ o,k u l u k a ʔ o,k u l u k a ʔ o,,grenand1989dictionnaire,,,,
Wayampi-212_tick-1,,Wayampi,212_tick,j a t eo,j a t eo,j a t eo,,grenand1989dictionnaire,,,,
Wayampi-213_tie-1,,Wayampi,213_tie,a p ã s i,a p ã s i,a p ã s i,,grenand1989dictionnaire,,,,
Wayampi-214_tired-1,,Wayampi,214_tired,a i w,a i w,a i w,,grenand1989dictionnaire,,,,
Wayampi-215_tobacco-1,,Wayampi,215_tobacco,p e t ɨ̃,p e t ɨ̃,p e t ɨ̃,,grenand1989dictionnaire,,,,
Wayampi-216_tomorrow-1,,Wayampi,216_tomorrow,k o w i,k o w i,k o w i,,grenand1989dictionnaire,,,,
Wayampi-217_tongue-1,,Wayampi,217_tongue,a p e k ũ,a p e k ũ,a p e k ũ,,grenand1989dictionnaire,,,,
Wayampi-218_tree-1,,Wayampi,218_tree,ʔ ɨ,ʔ ɨ,ʔ ɨ,,grenand1989dictionnaire,,,,
Wayampi-219_turtle-1,,Wayampi,219_turtle,p i l i t a,p i l i t a,p i l i t a,,grenand1989dictionnaire,,,,
Wayampi-220_two-1,,Wayampi,220_two,m o k ũ j,m o k ũ j,m o k ũ j,,grenand1989dictionnaire,,,,
Wayampi-221_ugly-1,,Wayampi,221_ugly,j a i w e,j a i w e,j a i w e,,grenand1989dictionnaire,,,,
Wayampi-222_unclemobr-1,,Wayampi,222_unclemobr,p a ʔ i,p a ʔ i,p a ʔ i,,grenand1989dictionnaire,,,,
Wayampi-223_untie-1,,Wayampi,223_untie,m o k i,m o k i,m o k i,,grenand1989dictionnaire,,,,
Wayampi-224_urinate-1,,Wayampi,224_urinate,k a l u,k a l u,k a l u,,grenand1989dictionnaire,,,,
Wayampi-225_vein-1,,Wayampi,225_vein,a j i ɨ,a j i ɨ,a j i ɨ,,grenand1989dictionnaire,,,,
Wayampi-227_vulture-1,,Wayampi,227_vulture,u r u w u p i j ũ,u r u w u p i j ũ,u r u w u p i j ũ,,grenand1989dictionnaire,,,,
Wayampi-228_walk-1,,Wayampi,228_walk,a t a,a t a,a t a,,grenand1989dictionnaire,,,,
Wayampi-229_want-1,,Wayampi,229_want,p ɔ t a,p ɔ t a,p ɔ t a,,grenand1989dictionnaire,,,,
Wayampi-230_wash-1,,Wayampi,230_wash,k u t u,k u t u,k u t u,,grenand1989dictionnaire,,,,
Wayampi-231_wasp-1,,Wayampi,231_wasp,k a a,k a a,k a a,,grenand1989dictionnaire,,,,
Wayampi-232_water-1,,Wayampi,232_water,ɨ,ɨ,ɨ,,grenand1989dictionnaire,,,,
Wayampi-233_weexcl-1,,Wayampi,233_weexcl,o r e,o r e,o r e,,grenand1989dictionnaire,,,,
Wayampi-234_weincl-1,,Wayampi,234_weincl,j a n e,j a n e,j a n e,,grenand1989dictionnaire,,,,
Wayampi-235_wet-1,,Wayampi,235_wet,s u ʔ ũ,s u ʔ ũ,s u ʔ ũ,,grenand1989dictionnaire,,,,
Wayampi-236_white-1,,Wayampi,236_white,s ĩ,s ĩ,s ĩ,,grenand1989dictionnaire,,,,
Wayampi-237_wife-1,,Wayampi,237_wife,l e kʷ a,l e kʷ a,l e kʷ a,,grenand1989dictionnaire,,,,
Wayampi-238_wind-1,,Wayampi,238_wind,ɨ w ɨ t u,ɨ w ɨ t u,ɨ w ɨ t u,,grenand1989dictionnaire,,,,
Wayampi-239_wing-1,,Wayampi,239_wing,p e p o k ã,p e p o k ã,p e p o k ã,,grenand1989dictionnaire,,,,
Wayampi-240_wing2-1,,Wayampi,240_wing2,p e p ɔ,p e p ɔ,p e p ɔ,,grenand1989dictionnaire,,,,
Wayampi-241_woman-1,,Wayampi,241_woman,k u j ã,k u j ã,k u j ã,,grenand1989dictionnaire,,,,
Wayampi-242_worm-1,,Wayampi,242_worm,e β o ʔ i,e β o ʔ i,e β o ʔ i,,grenand1989dictionnaire,,,,
UrubuKaapor-1_all-1,,UrubuKaapor,1_all,u p a,u p a,u p a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-2_arm-1,,UrubuKaapor,2_arm,j ɨ w a,j ɨ w a,j ɨ w a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-3_arrow-1,,UrubuKaapor,3_arrow,u ʔ ɨ,u ʔ ɨ,u ʔ ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-4_ash-1,,UrubuKaapor,4_ash,t a n i m u k,t a n i m u k,t a n i m u k,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-5_axe-1,,UrubuKaapor,5_axe,j i,j i,j i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-6_back-1,,UrubuKaapor,6_back,k u p e,k u p e,k u p e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-7_badevil-1,,UrubuKaapor,7_badevil,a i,a i,a i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-8_bamboo-1,,UrubuKaapor,8_bamboo,t a kʷ a r,t a kʷ a r,t a kʷ a r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-9_banana-1,,UrubuKaapor,9_banana,p a k o,p a k o,p a k o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-10_basket-1,,UrubuKaapor,10_basket,p e i r,p e i r,p e i r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-11_bat-1,,UrubuKaapor,11_bat,a n d ɨ r a,a n d ɨ r a,a n d ɨ r a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-12_bewrong-1,,UrubuKaapor,12_bewrong,j a w ɨ,j a w ɨ,j a w ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-13_beans-1,,UrubuKaapor,13_beans,k u m a n a ʔ i,k u m a n a ʔ i,k u m a n a ʔ i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-14_beard-1,,UrubuKaapor,14_beard,n ɨ w a,n ɨ w a,n ɨ w a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-15_belly-1,,UrubuKaapor,15_belly,p u r u ʔ ã,p u r u ʔ ã,p u r u ʔ ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-16_break-1,,UrubuKaapor,16_break,m u p ẽ,m u p ẽ,m u p ẽ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-17_big-1,,UrubuKaapor,17_big,u t͡ʃ u,u t͡ʃ u,u t͡ʃ u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-18_bird-1,,UrubuKaapor,18_bird,m a ʔ e w ɨ r a,m a ʔ e w ɨ r a,m a ʔ e w ɨ r a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-19_bite-1,,UrubuKaapor,19_bite,s u ʔ u,s u ʔ u,s u ʔ u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-20_black-1,,UrubuKaapor,20_black,p i h u n,p i h u n,p i h u n,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-21_blow-1,,UrubuKaapor,21_blow,p e j u,p e j u,p e j u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-22_bone-1,,UrubuKaapor,22_bone,ʃ ã ŋʷ e r,ʃ ã ŋʷ e r,ʃ ã ŋʷ e r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-23_boy-1,,UrubuKaapor,23_boy,k u n u m i r a ɨ r,k u n u m i r a ɨ r,k u n u m i r a ɨ r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-24_branch-1,,UrubuKaapor,24_branch,ã k ã,ã k ã,ã k ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-25_breast-1,,UrubuKaapor,25_breast,k a mb ɨ,k a mb ɨ,k a mb ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-26_breathe-1,,UrubuKaapor,26_breathe,i ʔ ã,i ʔ ã,i ʔ ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-27_burnintr-1,,UrubuKaapor,27_burnintr,u kʷ a i,u kʷ a i,u kʷ a i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-28_burntr-1,,UrubuKaapor,28_burntr,a p ɨ,a p ɨ,a p ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-29_bury-1,,UrubuKaapor,29_bury,j ɨ t ɨ m,j ɨ t ɨ m,j ɨ t ɨ m,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-30_bush-1,,UrubuKaapor,30_bush,k a ʔ a,k a ʔ a,k a ʔ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-31_butterfly-1,,UrubuKaapor,31_butterfly,p a n a m,p a n a m,p a n a m,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-32_cair-1,,UrubuKaapor,32_cair,ʔ ã,ʔ ã,ʔ ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-33_canoe-1,,UrubuKaapor,33_canoe,ja r u s u,ja r u s u,j a r u s u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-34_cashew-1,,UrubuKaapor,34_cashew,a k a j u,a k a j u,a k a j u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-35_cloud-1,,UrubuKaapor,35_cloud,t a k ã ʃ ĩ,t a k ã ʃ ĩ,t a k ã ʃ ĩ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-36_coati-1,,UrubuKaapor,36_coati,kʷ a ʃ i,kʷ a ʃ i,kʷ a ʃ i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-37_come-1,,UrubuKaapor,37_come,u r,u r,u r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-38_comb-1,,UrubuKaapor,38_comb,k ɨ w a,k ɨ w a,k ɨ w a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-39_corn-1,,UrubuKaapor,39_corn,a w a ʃ i,a w a ʃ i,a w a ʃ i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-40_cotton-1,,UrubuKaapor,40_cotton,m o n e j u,m o n e j u,m o n e j u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-41_cry-1,,UrubuKaapor,41_cry,j i ʃ i ʔ u,j i ʃ i ʔ u,j i ʃ i ʔ u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-42_cut-1,,UrubuKaapor,42_cut,m o nd o k,m o nd o k,m o nd o k,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-43_dance-1,,UrubuKaapor,43_dance,p u r a h a i,p u r a h a i,p u r a h a i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-44_day-1,,UrubuKaapor,44_day,ʔ a r,ʔ a r,ʔ a r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-45_defecate-1,,UrubuKaapor,45_defecate,k a ʔ a,k a ʔ a,k a ʔ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-46_die-1,,UrubuKaapor,46_die,m a n õ,m a n õ,m a n õ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-47_dirty-1,,UrubuKaapor,47_dirty,ʃ i ʔ a,ʃ i ʔ a,ʃ i ʔ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-48_domake-1,,UrubuKaapor,48_domake,m u j ã,m u j ã,m u j ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-49_drawpaint-1,,UrubuKaapor,49_drawpaint,m u p i n i m,m u p i n i m,m u p i n i m,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-51_dry-1,,UrubuKaapor,51_dry,m u ʃ i n k ã,m u ʃ i n k ã,m u ʃ i n k ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-52_drystate-1,,UrubuKaapor,52_drystate,k ã,k ã,k ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-53_earthland-1,,UrubuKaapor,53_earthland,ɨ w ɨ,ɨ w ɨ,ɨ w ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-55_enter-1,,UrubuKaapor,55_enter,ʃ e,ʃ e,ʃ e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-56_eye-1,,UrubuKaapor,56_eye,e h a,e h a,e h a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-57_face-1,,UrubuKaapor,57_face,u w,u w,u w,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-58_far-1,,UrubuKaapor,58_far,p a i t e,p a i t e,p a i t e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-59_fatgrease-1,,UrubuKaapor,59_fatgrease,m a ʔ e k a,m a ʔ e k a,m a ʔ e k a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-60_father-1,,UrubuKaapor,60_father,u,u,u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-61_fear-1,,UrubuKaapor,61_fear,k ɨ j e,k ɨ j e,k ɨ j e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-62_finger-1,,UrubuKaapor,62_finger,p o,p o,p o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-63_fire-1,,UrubuKaapor,63_fire,t a t a,t a t a,t a t a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-65_firewood-1,,UrubuKaapor,65_firewood,j a p e ʔ a,j a p e ʔ a,j a p e ʔ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-66_fish-1,,UrubuKaapor,66_fish,p i r a,p i r a,p i r a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-67_flat-1,,UrubuKaapor,67_flat,p e,p e,p e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-68_flesh-1,,UrubuKaapor,68_flesh,o ʔ o,o ʔ o,o ʔ o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-69_flour-1,,UrubuKaapor,69_flour,u ʔ i,u ʔ i,u ʔ i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-70_flower-1,,UrubuKaapor,70_flower,p u t ɨ r,p u t ɨ r,p u t ɨ r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-71_fly-1,,UrubuKaapor,71_fly,w e w e,w e w e,w e w e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-72_flyn-1,,UrubuKaapor,72_flyn,m e r ũ,m e r ũ,m e r ũ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-73_foot-1,,UrubuKaapor,73_foot,p ɨ,p ɨ,p ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-75_frog-1,,UrubuKaapor,75_frog,k u r u r u,k u r u r u,k u r u r u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-76_fruit-1,,UrubuKaapor,76_fruit,m a ʔ e ɨ w a,m a ʔ e ɨ w a,m a ʔ e ɨ w a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-77_full-1,,UrubuKaapor,77_full,ɨ r ɨ h e m,ɨ r ɨ h e m,ɨ r ɨ h e m,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-78_gather-1,,UrubuKaapor,78_gather,m a t ɨ r,m a t ɨ r,m a t ɨ r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-79_girl-1,,UrubuKaapor,79_girl,k u j a t ã j r a ʔ ɨ r,k u j a t ã j r a ʔ ɨ r,k u j a t ã j r a ʔ ɨ r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-80_give-1,,UrubuKaapor,80_give,m e ʔ ẽ,m e ʔ ẽ,m e ʔ ẽ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-81_go-1,,UrubuKaapor,81_go,h o,h o,h o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-82_goup-1,,UrubuKaapor,82_goup,j u p i r,j u p i r,j u p i r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-83_good-1,,UrubuKaapor,83_good,k a t u,k a t u,k a t u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-84_grandfather-1,,UrubuKaapor,84_grandfather,a m ũ j,a m ũ j,a m ũ j,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-85_grass-1,,UrubuKaapor,85_grass,k a p ĩ,k a p ĩ,k a p ĩ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-86_green-1,,UrubuKaapor,86_green,o w ɨ t e,o w ɨ t e,o w ɨ t e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-87_grow-1,,UrubuKaapor,87_grow,g a m o i z a r d a,g a m o i z a r d a,g a m o i z a r d a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-88_hand-1,,UrubuKaapor,88_hand,p o,p o,p o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-89_hair-1,,UrubuKaapor,89_hair,ʔ a,ʔ a,ʔ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-90_hammock-1,,UrubuKaapor,90_hammock,k ɨ h a,k ɨ h a,k ɨ h a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-91_happy-1,,UrubuKaapor,91_happy,u r ɨ,u r ɨ,u r ɨ,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-92_hawk-1,,UrubuKaapor,92_hawk,t a w a t o,t a w a t o,t a w a t o,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-94_hearlisten-1,,UrubuKaapor,94_hearlisten,e n u,e n u,e n u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-95_heart-1,,UrubuKaapor,95_heart,ʃ i r a h ã,ʃ i r a h ã,ʃ i r a h ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-96_heavy-1,,UrubuKaapor,96_heavy,p u h ɨ i,p u h ɨ i,p u h ɨ i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-97_hedgehog-1,,UrubuKaapor,97_hedgehog,kʷ a n u,kʷ a n u,kʷ a n u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-99_hen-1,,UrubuKaapor,99_hen,s a p u k a j,s a p u k a j,s a p u k a j,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-101_hit-1,,UrubuKaapor,101_hit,n u p ã,n u p ã,n u p ã,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-102_hole-1,,UrubuKaapor,102_hole,kʷ a r,kʷ a r,kʷ a r,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-103_hot-1,,UrubuKaapor,103_hot,a k u,a k u,a k u,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-104_house-1,,UrubuKaapor,104_house,o k,o k,o k,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-105_howlermonkey-1,,UrubuKaapor,105_howlermonkey,w a r i,w a r i,w a r i,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-106_husband-1,,UrubuKaapor,106_husband,s a w a ʔ e,s a w a ʔ e,s a w a ʔ e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-107_jacarecaimancrocodile-1,,UrubuKaapor,107_jacarecaimancrocodile,j a k a r e,j a k a r e,j a k a r e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-108_jaguar-1,,UrubuKaapor,108_jaguar,j a w a r e t e,j a w a r e t e,j a w a r e t e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-109_kill-1,,UrubuKaapor,109_kill,j u kʷ a,j u kʷ a,j u kʷ a,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-110_knee-1,,UrubuKaapor,110_knee,k a n a w a j,k a n a w a j,k a n a w a j,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
UrubuKaapor-111_knife-1,,UrubuKaapor,111_knife,k ɨ s e,k ɨ s e,k ɨ s e,,kakumasu1988dicionario;santos2018lingua;lopes2009aspectos;caldas2009proposta,,,,
